Author,Doha,Charan_1_Matras,Charan_2_Matras,Charan_3_Matras,Charan_4_Matras,Total_Matras,Is_Valid_48
धरनीदास,"धरनी अक्षर सब पढो, हिन्दु आन तुरुकान। | निज अक्षर परिचय बिना, जितु कित सबै भुलान ॥",13,11,13,11,48,Yes
धरनीदास,"बिनु अक्षर को अक्षरा, बिनु लिखनी को लेखु। | बिनु जिह्वा को बाँचना, धरनी लखो अलेखु ॥",13,11,13,11,48,Yes
धरनीदास,"धरनी कर पगु लेखनी, लीजै लोक अनेक। | नयनन अक्षर जो लिखै, सो जग हो कोई एक ॥",13,11,13,13,50,No
धरनीदास,"लिखि 2 सिखि 2 का भयो, पढि गुनि गाय बजाय। | धरनी मूरति मोहिनी, जौं लगि हिय न समाय ॥",9,11,13,11,44,No
धरनीदास,"अक्षर सब घट उच्चरै, जेते जिय संसार। | लागि निरक्षर जो रहै, सो अक्षर टकसार ॥",13,11,13,11,48,Yes
धरनीदास,"धरनी सूरति करिधरो, करो करेजे पाठ। | लिखनी एकै अक्षरा, पढ़नी पहरो आठ ॥",13,11,13,11,48,Yes
धरनीदास,"धरनी अक्षर जहँ लगी, पढ़ि पढ़ि सब नर भूल। | एकै अक्षर सार है, सब अक्षर को मूल ॥",13,11,13,11,48,Yes
धरनीदास,"मक्तब तख्ती ले पढ़ै, पठशाले भुइ पाठ। | धरनी अक्षर सो पढ़ो, कागज पाट न खाट ॥",13,11,13,11,48,Yes
धरनीदास,"धरनीधर में घर करो, जहां शीत ना घाम। | अक्षर आँक दुई तजो, गहो निरक्षर नाम ॥",13,11,13,11,48,Yes
रामेश्वर काम्बोज ‘हिमांशु’,"जंगल काँटों का घना, विषधर चारों ओर। | निश्चय होती है सदा, अँधियारे की भोर ॥",13,11,13,11,48,Yes
रामेश्वर काम्बोज ‘हिमांशु’,"गाँव ,गली से द्वार तक, फैली है बारूद। | आँगन तक पहुँचे नहीं, कैसे बचे वजूद ॥",3,10,11,13,48,Yes
रामेश्वर काम्बोज ‘हिमांशु’,"बहुत कुछ यहाँ बच गया, अगर बचे कुछ फूल। | जीवन में खुशबू  रहे ,दूर हटें सब शूल ॥",13,11,13,11,48,Yes
रामेश्वर काम्बोज ‘हिमांशु’,"सींच भाव से मन-भूमि , दे डाला उपहार। | रूप हज़ारों हों भले, एक नाम है प्यार ॥",13,11,13,11,48,Yes
रामेश्वर काम्बोज ‘हिमांशु’,"विधना से अब तक किया,मैंने यही सवाल। | वसन्त ले पतझर दिए, हमको पूरे साल ॥",13,11,13,11,48,Yes
रामेश्वर काम्बोज ‘हिमांशु’,"मन से की आराधना, सुख थे सागर पार। | असुर खड़े घर द्वार पर,करते हाहाकार ॥",13,11,13,11,48,Yes
रामेश्वर काम्बोज ‘हिमांशु’,"हीरे, सोने से परे तुम हो मन की आस। | तुझ बिन दो पल ना चले, जर्जर तन की साँस ॥",4,20,13,11,48,Yes
